tournament_sheet,match_id,match_title,map_set_index,map_name,team_name,player_name,hero_name,usage_count
Pacific - Stage 1,Pacific - Stage 1__match_0002,Round Robin [Bo5],2,Rialto,The Gatos Guapos,wntr,Jetpack Cat,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,PKFishy,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,PKFishy,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,Regr3t,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,Regr3t,Sombra,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,Scorch,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,Scorch,Wrecking Ball,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,Akraken,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,FURY,Pugz,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,Quasar Esports,TKL,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,Quasar Esports,TKL,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,Quasar Esports,Yoko,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,Quasar Esports,Yoko,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,Quasar Esports,Lumi,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,Quasar Esports,Huntin,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],0,Oasis,Quasar Esports,Beeple,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,FURY,PKFishy,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,FURY,Regr3t,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,FURY,Regr3t,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,FURY,Scorch,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,FURY,Akraken,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,FURY,Akraken,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,FURY,Pugz,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,Quasar Esports,TKL,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,Quasar Esports,Yoko,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,Quasar Esports,Yoko,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,Quasar Esports,Lumi,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,Quasar Esports,Huntin,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],1,Suravasa,Quasar Esports,Beeple,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,FURY,PKFishy,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,FURY,Regr3t,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,FURY,Scorch,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,FURY,Akraken,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,FURY,Pugz,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,TKL,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,TKL,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,TKL,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Yoko,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Yoko,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Yoko,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Lumi,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Lumi,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Huntin,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Beeple,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],2,Midtown,Quasar Esports,Beeple,Wuyang,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,PKFishy,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Regr3t,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Regr3t,Widowmaker,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Regr3t,Sombra,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Scorch,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Scorch,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Scorch,Doomfist,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Akraken,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Pugz,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,FURY,Pugz,Mercy,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,TKL,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,TKL,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,Yoko,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,Lumi,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,Huntin,Illari,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,Huntin,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,Beeple,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0003,Round Robin [Bo5],3,Watchpoint: Gibraltar,Quasar Esports,Beeple,Mizuki,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,FURY,PKFishy,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,FURY,Regr3t,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,FURY,Scorch,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,FURY,Scorch,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,FURY,Pugz,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,FURY,Exrai,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,The Gatos Guapos,Colourhex,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,The Gatos Guapos,sgy,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,The Gatos Guapos,Punk,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,The Gatos Guapos,Ackyy,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,The Gatos Guapos,Ackyy,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],0,Busan,The Gatos Guapos,wntr,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,PKFishy,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Regr3t,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Regr3t,Widowmaker,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Regr3t,Venture,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Scorch,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Scorch,Winston,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Pugz,Brigitte,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Pugz,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,FURY,Exrai,Ana,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,Colourhex,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,Colourhex,Widowmaker,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,sgy,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,sgy,Hanzo,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,Punk,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,Ackyy,Ana,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,wntr,Illari,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],1,Watchpoint: Gibraltar,The Gatos Guapos,wntr,Jetpack Cat,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,FURY,PKFishy,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,FURY,Regr3t,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,FURY,Scorch,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,FURY,Pugz,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,FURY,Exrai,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,FURY,Exrai,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,The Gatos Guapos,Colourhex,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,The Gatos Guapos,sgy,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,The Gatos Guapos,Punk,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,The Gatos Guapos,Ackyy,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,The Gatos Guapos,Ackyy,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0004,Round Robin [Bo5],2,Aatlis,The Gatos Guapos,wntr,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,Hyvision,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,Yoshinori2k,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,Yoshinori2k,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,Yoshinori2k,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,UYOU,Wrecking Ball,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,UYOU,Ramattra,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,PaLee,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,PaLee,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,PaLee,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,Yui,Illari,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,Yui,Baptiste,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,Team Secret,Yui,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,MieMieYang,Elva,Pharah,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,MieMieYang,Sunset,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,MieMieYang,Sunset,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,MieMieYang,Kairen,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,MieMieYang,Kairen,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,MieMieYang,Hyunjae,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],0,Lijiang Tower,MieMieYang,MSCG,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,Hyvision,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,Yoshinori2k,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,Yoshinori2k,Echo,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,Yoshinori2k,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,UYOU,Wrecking Ball,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,PaLee,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,PaLee,Moira,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,Yui,Mizuki,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,Team Secret,Yui,Baptiste,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Elva,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Elva,Pharah,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Elva,Echo,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Sunset,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Sunset,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Kairen,Orisa,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Hyunjae,Mizuki,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,Hyunjae,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],1,Aatlis,MieMieYang,MSCG,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,Hyvision,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,Hyvision,Widowmaker,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,Yoshinori2k,Echo,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,Yoshinori2k,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,UYOU,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,PaLee,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,PaLee,Mercy,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,Team Secret,Yui,Illari,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,MieMieYang,Elva,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,MieMieYang,Elva,Hanzo,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,MieMieYang,Sunset,Emre,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,MieMieYang,Sunset,Widowmaker,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,MieMieYang,Kairen,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,MieMieYang,Hyunjae,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0005,Round Robin [Bo5],2,Rialto,MieMieYang,MSCG,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,TKL,Sojourn,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,TKL,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,TKL,Widowmaker,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,Yoko,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,Yoko,Genji,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,Yoko,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,jamorant,Ramattra,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,jamorant,Winston,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,Huntin,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,Beeple,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,Beeple,Mizuki,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Quasar Esports,Beeple,Jetpack Cat,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Rankers,brysonbtw,Reaper,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Rankers,brysonbtw,Symmetra,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Rankers,Zephyr,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Rankers,Despair,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Rankers,Tom4to,Mizuki,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],0,Lijiang Tower,Rankers,FEI,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,TKL,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,TKL,Hanzo,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,TKL,Widowmaker,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,Yoko,Genji,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,Yoko,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,Yoko,Soldier: 76,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,jamorant,Winston,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,Huntin,Ana,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Quasar Esports,Beeple,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,brysonbtw,Reaper,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,brysonbtw,Echo,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,Zephyr,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,Zephyr,Torbjörn,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,Zephyr,Hanzo,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,Despair,Winston,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,Despair,Mauga,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,Tom4to,Ana,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,FEI,Illari,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],1,Watchpoint: Gibraltar,Rankers,FEI,Kiriko,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Quasar Esports,TKL,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Quasar Esports,Yoko,Vendetta,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Quasar Esports,Yoko,Tracer,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Quasar Esports,jamorant,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Quasar Esports,jamorant,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Quasar Esports,Huntin,Juno,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Quasar Esports,Beeple,Lúcio,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Rankers,brysonbtw,Echo,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Rankers,Zephyr,Cassidy,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Rankers,Despair,Zarya,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Rankers,Despair,D.Va,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Rankers,Tom4to,Illari,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Rankers,Tom4to,Brigitte,1
Pacific - Stage 1,Pacific - Stage 1__match_0006,Round Robin [Bo5],2,Esperança,Rankers,FEI,Baptiste,1
